2016-07-31 08:52:25 somebody totally sell [YYH] with [99.99] price , amount is 13
2016-07-31 08:55:18 somebody partly sell [YYH] with [90.59] price , amount is 5
2016-07-31 08:55:18 somebody totally sell [YYH] with [92.83] price , amount is 47
2016-07-31 08:55:18 somebody partly buy [YYH] with [98.34] price , amount is 27
2016-07-31 08:55:18 somebody totally buy [YYH] with [107.28] price , amount is 7
2016-07-31 08:55:18 somebody partly sell [YYH] with [97.03] price , amount is 51
2016-07-31 08:55:18 somebody partly buy [YYH] with [99.18] price , amount is 3
2016-07-31 08:55:18 somebody partly sell [YYH] with [98.07] price , amount is 47
2016-07-31 08:55:18 somebody partly sell [YYH] with [91.83] price , amount is 49
2016-07-31 08:55:18 somebody totally sell [YYH] with [93.04] price , amount is 59
2016-07-31 08:55:18 somebody partly buy [YYH] with [98.27] price , amount is 11
2016-07-31 08:55:18 somebody partly buy [YYH] with [107.51] price , amount is 15
2016-07-31 08:55:18 somebody totally sell [YYH] with [95.51] price , amount is 44
2016-07-31 08:55:18 somebody partly buy [YYH] with [101.52] price , amount is 3
2016-07-31 08:55:18 somebody partly sell [YYH] with [102.40] price , amount is 14
2016-07-31 08:55:18 somebody partly buy [YYH] with [108.93] price , amount is 47
2016-07-31 08:55:18 somebody partly buy [YYH] with [104.57] price , amount is 27
2016-07-31 08:55:18 somebody partly buy [YYH] with [109.00] price , amount is 5
2016-07-31 08:55:18 somebody partly sell [YYH] with [92.22] price , amount is 20
2016-07-31 08:55:18 somebody partly buy [YYH] with [101.84] price , amount is 7
2016-07-31 08:55:18 somebody partly buy [YYH] with [102.74] price , amount is 15
2016-07-31 08:55:18 somebody partly sell [YYH] with [107.86] price , amount is 29
2016-07-31 08:55:18 somebody partly sell [YYH] with [102.24] price , amount is 19
2016-07-31 08:55:18 somebody partly buy [YYH] with [105.30] price , amount is 11
2016-07-31 08:55:18 somebody totally sell [YYH] with [100.11] price , amount is 11
2016-07-31 08:55:18 somebody totally sell [YYH] with [91.78] price , amount is 40
2016-07-31 08:55:18 somebody totally sell [YYH] with [94.13] price , amount is 15
2016-07-31 08:55:18 somebody totally buy [YYH] with [103.33] price , amount is 9
2016-07-31 08:55:18 somebody partly sell [YYH] with [90.16] price , amount is 8
2016-07-31 08:55:18 somebody partly buy [YYH] with [105.83] price , amount is 12
2016-07-31 08:55:18 somebody totally sell [YYH] with [94.88] price , amount is 22
2016-07-31 08:55:18 somebody partly sell [YYH] with [102.80] price , amount is 20
2016-07-31 08:55:18 somebody totally sell [YYH] with [95.18] price , amount is 37
2016-07-31 08:55:18 somebody totally sell [YYH] with [95.17] price , amount is 15
2016-07-31 08:55:18 somebody partly buy [YYH] with [104.42] price , amount is 71
2016-07-31 08:55:18 somebody totally buy [YYH] with [102.65] price , amount is 24
2016-07-31 08:55:18 somebody partly sell [YYH] with [102.17] price , amount is 2
2016-07-31 08:55:18 somebody partly buy [YYH] with [106.75] price , amount is 35
2016-07-31 08:55:18 somebody totally sell [YYH] with [98.90] price , amount is 14
2016-07-31 08:55:19 somebody partly sell [YYH] with [101.68] price , amount is 39
2016-07-31 08:55:19 somebody partly sell [YYH] with [99.30] price , amount is 1
2016-07-31 08:55:19 somebody partly sell [YYH] with [90.38] price , amount is 22
2016-07-31 08:55:19 somebody totally buy [YYH] with [95.92] price , amount is 36
2016-07-31 08:55:19 somebody partly buy [YYH] with [100.02] price , amount is 38
2016-07-31 08:55:19 somebody partly buy [YYH] with [105.92] price , amount is 29
2016-07-31 08:55:19 somebody partly sell [YYH] with [104.79] price , amount is 38
2016-07-31 08:55:19 somebody partly sell [YYH] with [101.16] price , amount is 48
2016-07-31 08:55:19 somebody totally sell [YYH] with [97.16] price , amount is 58
2016-07-31 08:55:19 somebody partly sell [YYH] with [99.97] price , amount is 1
2016-07-31 08:55:19 somebody totally buy [YYH] with [109.96] price , amount is 45
2016-07-31 08:55:19 somebody totally buy [YYH] with [100.39] price , amount is 15
2016-07-31 08:55:19 somebody partly sell [YYH] with [96.26] price , amount is 18
2016-07-31 08:55:19 somebody partly buy [YYH] with [100.49] price , amount is 40
2016-07-31 08:55:19 somebody totally buy [YYH] with [102.36] price , amount is 2
2016-07-31 08:55:19 somebody partly sell [YYH] with [92.34] price , amount is 35
2016-07-31 08:55:19 somebody partly sell [YYH] with [94.30] price , amount is 26
2016-07-31 08:55:19 somebody partly buy [YYH] with [92.99] price , amount is 13
2016-07-31 08:55:19 somebody partly buy [YYH] with [106.10] price , amount is 1
2016-07-31 08:55:19 somebody partly buy [YYH] with [109.05] price , amount is 17
2016-07-31 08:55:19 somebody totally buy [YYH] with [108.86] price , amount is 25
2016-07-31 08:55:19 somebody totally sell [YYH] with [93.39] price , amount is 8
2016-07-31 08:55:19 somebody totally buy [YYH] with [101.27] price , amount is 34
2016-07-31 08:55:19 somebody totally sell [YYH] with [95.47] price , amount is 39
2016-07-31 08:55:19 somebody totally buy [YYH] with [106.89] price , amount is 20
2016-07-31 08:55:19 somebody partly sell [YYH] with [101.65] price , amount is 34
2016-07-31 08:55:19 somebody partly buy [YYH] with [103.21] price , amount is 14
2016-07-31 08:55:19 somebody partly buy [YYH] with [104.70] price , amount is 63
2016-07-31 08:55:19 somebody partly sell [YYH] with [95.90] price , amount is 9
2016-07-31 08:55:19 somebody partly buy [YYH] with [99.33] price , amount is 43
2016-07-31 08:55:19 somebody partly buy [YYH] with [105.13] price , amount is 9
2016-07-31 08:55:19 somebody partly sell [YYH] with [96.48] price , amount is 35
2016-07-31 08:55:19 somebody partly sell [YYH] with [95.37] price , amount is 26
2016-07-31 08:55:19 somebody partly buy [YYH] with [103.63] price , amount is 26
2016-07-31 08:55:19 somebody totally buy [YYH] with [100.48] price , amount is 32
2016-07-31 08:55:19 somebody totally sell [YYH] with [100.68] price , amount is 46
2016-07-31 08:55:19 somebody partly sell [YYH] with [96.00] price , amount is 19
2016-07-31 08:55:19 somebody totally buy [YYH] with [97.25] price , amount is 52
2016-07-31 08:55:19 somebody partly sell [YYH] with [94.03] price , amount is 76
2016-07-31 08:55:19 somebody partly buy [YYH] with [104.44] price , amount is 4
2016-07-31 08:55:19 somebody partly buy [YYH] with [108.50] price , amount is 15
2016-07-31 08:55:19 somebody partly sell [YYH] with [102.95] price , amount is 36
2016-07-31 08:55:19 somebody partly buy [YYH] with [97.97] price , amount is 18
2016-07-31 08:55:19 somebody partly sell [YYH] with [104.23] price , amount is 1
2016-07-31 08:55:19 somebody partly sell [YYH] with [98.84] price , amount is 8
2016-07-31 08:55:19 somebody partly buy [YYH] with [99.12] price , amount is 33
2016-07-31 08:55:19 somebody partly buy [YYH] with [108.41] price , amount is 38
2016-07-31 08:55:20 somebody partly sell [YYH] with [92.89] price , amount is 38
2016-07-31 08:55:20 somebody totally sell [YYH] with [90.97] price , amount is 17
2016-07-31 08:55:20 somebody totally sell [YYH] with [92.56] price , amount is 39
2016-07-31 08:55:20 somebody partly sell [YYH] with [97.18] price , amount is 11
2016-07-31 08:55:20 somebody partly sell [YYH] with [90.42] price , amount is 32
2016-07-31 08:55:20 somebody partly buy [YYH] with [107.18] price , amount is 31
2016-07-31 08:55:20 somebody partly buy [YYH] with [105.17] price , amount is 16
2016-07-31 08:55:20 somebody totally sell [YYH] with [92.21] price , amount is 32
2016-07-31 08:55:20 somebody totally buy [YYH] with [102.10] price , amount is 48
2016-07-31 08:55:20 somebody partly sell [YYH] with [93.47] price , amount is 21
2016-07-31 08:55:20 somebody totally buy [YYH] with [94.19] price , amount is 5
2016-07-31 08:55:20 somebody partly sell [YYH] with [96.37] price , amount is 15
2016-07-31 08:55:20 somebody partly sell [YYH] with [98.89] price , amount is 24
2016-07-31 08:55:20 somebody totally sell [YYH] with [97.51] price , amount is 57
2016-07-31 08:55:20 somebody partly buy [YYH] with [102.97] price , amount is 23
2016-07-31 08:55:20 somebody totally sell [YYH] with [101.53] price , amount is 9
2016-07-31 08:55:20 somebody partly sell [YYH] with [92.39] price , amount is 11
2016-07-31 08:55:20 somebody totally buy [YYH] with [99.47] price , amount is 3
2016-07-31 08:55:20 somebody totally buy [YYH] with [108.95] price , amount is 9
2016-07-31 08:55:20 somebody partly buy [YYH] with [101.93] price , amount is 20
2016-07-31 08:55:20 somebody totally sell [YYH] with [90.85] price , amount is 10
2016-07-31 08:55:20 somebody partly sell [YYH] with [93.15] price , amount is 56
2016-07-31 08:55:20 somebody partly buy [YYH] with [103.43] price , amount is 37
2016-07-31 08:55:20 somebody totally buy [YYH] with [102.32] price , amount is 56
2016-07-31 08:55:20 somebody partly buy [YYH] with [102.79] price , amount is 2
2016-07-31 08:55:20 somebody partly buy [YYH] with [108.20] price , amount is 19
2016-07-31 08:55:20 somebody partly sell [YYH] with [95.65] price , amount is 77
2016-07-31 08:55:20 somebody partly buy [YYH] with [109.24] price , amount is 23
2016-07-31 08:55:20 somebody totally sell [YYH] with [109.10] price , amount is 38
2016-07-31 08:55:20 somebody partly sell [YYH] with [95.68] price , amount is 15
2016-07-31 08:55:20 somebody partly buy [YYH] with [107.97] price , amount is 1
2016-07-31 08:55:20 somebody totally sell [YYH] with [98.69] price , amount is 33
2016-07-31 08:55:20 somebody totally sell [YYH] with [100.47] price , amount is 10
2016-07-31 08:55:20 somebody partly sell [YYH] with [104.30] price , amount is 34
2016-07-31 08:55:20 somebody partly sell [YYH] with [93.17] price , amount is 29
2016-07-31 08:55:20 somebody partly sell [YYH] with [102.30] price , amount is 70
2016-07-31 08:55:20 somebody totally buy [YYH] with [106.33] price , amount is 11
2016-07-31 08:55:20 somebody partly sell [YYH] with [93.15] price , amount is 7
2016-07-31 08:55:20 somebody totally buy [YYH] with [96.96] price , amount is 5
2016-07-31 08:55:20 somebody totally buy [YYH] with [95.27] price , amount is 4
2016-07-31 08:55:20 somebody partly buy [YYH] with [97.13] price , amount is 69
2016-07-31 08:55:20 somebody totally sell [YYH] with [93.53] price , amount is 17
2016-07-31 08:55:20 somebody totally buy [YYH] with [94.39] price , amount is 31
2016-07-31 08:55:20 somebody partly sell [YYH] with [96.80] price , amount is 17
2016-07-31 08:55:20 somebody partly buy [YYH] with [106.69] price , amount is 6
2016-07-31 08:55:20 somebody partly sell [YYH] with [93.67] price , amount is 35
2016-07-31 08:55:20 somebody totally sell [YYH] with [95.22] price , amount is 3
2016-07-31 08:55:21 somebody partly sell [YYH] with [94.01] price , amount is 27
2016-07-31 08:55:21 somebody totally sell [YYH] with [93.79] price , amount is 73
2016-07-31 08:55:21 somebody partly buy [YYH] with [103.89] price , amount is 6
2016-07-31 08:55:21 somebody partly buy [YYH] with [104.55] price , amount is 27
2016-07-31 08:55:21 somebody totally sell [YYH] with [94.76] price , amount is 34
2016-07-31 08:55:21 somebody totally sell [YYH] with [103.64] price , amount is 22
2016-07-31 08:55:21 somebody totally buy [YYH] with [104.68] price , amount is 63
2016-07-31 08:55:21 somebody partly sell [YYH] with [97.21] price , amount is 1
2016-07-31 08:55:21 somebody partly buy [YYH] with [104.54] price , amount is 19
2016-07-31 08:55:21 somebody totally buy [YYH] with [106.56] price , amount is 28
2016-07-31 08:55:21 somebody partly buy [YYH] with [100.55] price , amount is 36
2016-07-31 08:55:21 somebody totally buy [YYH] with [107.28] price , amount is 26
2016-07-31 08:55:21 somebody totally sell [YYH] with [95.62] price , amount is 13
2016-07-31 08:55:21 somebody totally sell [YYH] with [102.98] price , amount is 24
2016-07-31 08:55:21 somebody partly buy [YYH] with [100.88] price , amount is 11
2016-07-31 08:55:21 somebody totally buy [YYH] with [101.36] price , amount is 22
2016-07-31 08:55:21 somebody partly sell [YYH] with [91.77] price , amount is 28
2016-07-31 08:55:21 somebody partly sell [YYH] with [92.68] price , amount is 5
2016-07-31 08:55:21 somebody partly sell [YYH] with [98.87] price , amount is 19
2016-07-31 08:55:21 somebody partly sell [YYH] with [98.51] price , amount is 3
2016-07-31 08:55:21 somebody totally buy [YYH] with [103.60] price , amount is 19
2016-07-31 08:55:21 somebody partly sell [YYH] with [95.61] price , amount is 6
2016-07-31 08:55:21 somebody partly buy [YYH] with [109.84] price , amount is 21
2016-07-31 08:55:21 somebody partly buy [YYH] with [94.75] price , amount is 20
2016-07-31 08:55:21 somebody partly sell [YYH] with [108.06] price , amount is 19
2016-07-31 08:55:21 somebody partly buy [YYH] with [99.83] price , amount is 36
2016-07-31 08:55:21 somebody partly buy [YYH] with [109.64] price , amount is 15
2016-07-31 08:55:21 somebody partly buy [YYH] with [104.77] price , amount is 3
2016-07-31 08:55:21 somebody partly sell [YYH] with [102.82] price , amount is 59
2016-07-31 08:55:21 somebody partly sell [YYH] with [91.18] price , amount is 54
2016-07-31 08:55:21 somebody totally buy [YYH] with [103.46] price , amount is 3
2016-07-31 08:55:21 somebody totally sell [YYH] with [95.62] price , amount is 21
2016-07-31 08:55:21 somebody partly buy [YYH] with [108.76] price , amount is 24
2016-07-31 08:55:21 somebody totally sell [YYH] with [108.11] price , amount is 17
2016-07-31 08:55:21 somebody totally sell [YYH] with [104.99] price , amount is 9
2016-07-31 08:55:21 somebody totally buy [YYH] with [107.01] price , amount is 39
2016-07-31 08:55:21 somebody partly sell [YYH] with [96.68] price , amount is 40
2016-07-31 08:55:21 somebody totally buy [YYH] with [96.88] price , amount is 37
2016-07-31 08:55:21 somebody partly buy [YYH] with [100.16] price , amount is 13
2016-07-31 08:55:21 somebody totally sell [YYH] with [96.92] price , amount is 60
2016-07-31 08:55:21 somebody partly sell [YYH] with [97.27] price , amount is 10
2016-07-31 08:55:21 somebody totally sell [YYH] with [95.98] price , amount is 13
2016-07-31 08:55:21 somebody partly sell [YYH] with [96.90] price , amount is 1
2016-07-31 08:55:21 somebody totally buy [YYH] with [104.51] price , amount is 8
2016-07-31 08:55:21 somebody totally buy [YYH] with [109.67] price , amount is 6
2016-07-31 08:55:21 somebody totally buy [YYH] with [99.31] price , amount is 28
2016-07-31 08:55:21 somebody partly buy [YYH] with [109.80] price , amount is 2
2016-07-31 08:55:21 somebody totally buy [YYH] with [101.01] price , amount is 48
2016-07-31 08:55:21 somebody totally sell [YYH] with [106.31] price , amount is 41
2016-07-31 08:55:21 somebody totally sell [YYH] with [101.71] price , amount is 17
2016-07-31 08:55:21 somebody partly sell [YYH] with [90.39] price , amount is 2
2016-07-31 08:55:21 somebody partly buy [YYH] with [103.22] price , amount is 27
2016-07-31 08:55:21 somebody totally sell [YYH] with [101.86] price , amount is 22
2016-07-31 08:55:22 somebody partly buy [YYH] with [102.51] price , amount is 38
2016-07-31 08:55:22 somebody partly sell [YYH] with [93.26] price , amount is 14
2016-07-31 08:55:22 somebody totally sell [YYH] with [92.54] price , amount is 21
2016-07-31 08:55:22 somebody partly sell [YYH] with [101.01] price , amount is 4
2016-07-31 08:55:22 somebody partly buy [YYH] with [93.49] price , amount is 2
2016-07-31 08:55:22 somebody totally sell [YYH] with [97.60] price , amount is 1
2016-07-31 08:55:22 somebody partly buy [YYH] with [101.67] price , amount is 6
2016-07-31 08:55:22 somebody partly sell [YYH] with [93.00] price , amount is 25
2016-07-31 08:55:22 somebody partly buy [YYH] with [94.93] price , amount is 36
2016-07-31 08:55:22 somebody partly sell [YYH] with [97.63] price , amount is 43
2016-07-31 08:55:22 somebody partly buy [YYH] with [101.41] price , amount is 5
2016-07-31 08:55:22 somebody partly sell [YYH] with [100.18] price , amount is 80
2016-07-31 08:55:22 somebody partly buy [YYH] with [109.37] price , amount is 34
2016-07-31 08:55:22 somebody partly sell [YYH] with [92.09] price , amount is 41
2016-07-31 08:55:22 somebody totally sell [YYH] with [90.73] price , amount is 33
2016-07-31 08:55:22 somebody totally sell [YYH] with [94.55] price , amount is 4
2016-07-31 08:55:22 somebody partly buy [YYH] with [106.90] price , amount is 31
2016-07-31 08:55:22 somebody totally buy [YYH] with [102.76] price , amount is 34
2016-07-31 08:55:22 somebody partly sell [YYH] with [94.25] price , amount is 4
2016-07-31 08:55:22 somebody partly buy [YYH] with [106.60] price , amount is 40
2016-07-31 08:55:22 somebody partly sell [YYH] with [96.31] price , amount is 13
2016-07-31 08:55:22 somebody totally buy [YYH] with [103.50] price , amount is 56
2016-07-31 08:55:22 somebody partly buy [YYH] with [104.59] price , amount is 24
2016-07-31 08:55:22 somebody totally buy [YYH] with [107.68] price , amount is 18
2016-07-31 08:55:22 somebody partly buy [YYH] with [107.97] price , amount is 5
2016-07-31 08:55:22 somebody partly sell [YYH] with [102.54] price , amount is 21
2016-07-31 08:55:22 somebody partly sell [YYH] with [92.54] price , amount is 9
2016-07-31 08:55:22 somebody partly sell [YYH] with [97.29] price , amount is 3
2016-07-31 08:55:22 somebody partly sell [YYH] with [96.78] price , amount is 11
2016-07-31 08:55:22 somebody partly sell [YYH] with [97.28] price , amount is 14
2016-07-31 08:55:22 somebody totally buy [YYH] with [98.04] price , amount is 67
2016-07-31 08:55:22 somebody partly buy [YYH] with [98.16] price , amount is 15
2016-07-31 08:55:22 somebody totally sell [YYH] with [95.29] price , amount is 40
2016-07-31 08:55:22 somebody partly buy [YYH] with [105.87] price , amount is 13
2016-07-31 08:55:22 somebody partly sell [YYH] with [100.05] price , amount is 58
2016-07-31 08:55:22 somebody totally sell [YYH] with [94.25] price , amount is 13
2016-07-31 08:55:22 somebody partly buy [YYH] with [105.75] price , amount is 83
2016-07-31 08:55:22 somebody partly sell [YYH] with [97.67] price , amount is 12
2016-07-31 08:55:22 somebody partly sell [YYH] with [96.12] price , amount is 11
2016-07-31 08:55:22 somebody totally buy [YYH] with [102.06] price , amount is 46
2016-07-31 08:55:22 somebody totally buy [YYH] with [99.50] price , amount is 15
2016-07-31 08:55:22 somebody partly buy [YYH] with [99.09] price , amount is 25
2016-07-31 08:55:22 somebody partly buy [YYH] with [109.41] price , amount is 23
2016-07-31 08:55:22 somebody totally buy [YYH] with [100.17] price , amount is 67
2016-07-31 08:55:22 somebody partly sell [YYH] with [99.77] price , amount is 9
2016-07-31 08:55:22 somebody partly buy [YYH] with [100.26] price , amount is 10
2016-07-31 08:55:22 somebody partly buy [YYH] with [106.36] price , amount is 26
2016-07-31 08:55:22 somebody totally sell [YYH] with [97.85] price , amount is 17
2016-07-31 08:55:22 somebody partly buy [YYH] with [102.06] price , amount is 48
2016-07-31 08:55:22 somebody totally sell [YYH] with [102.70] price , amount is 21
2016-07-31 08:55:22 somebody totally sell [YYH] with [100.47] price , amount is 10
2016-07-31 08:55:22 somebody partly buy [YYH] with [101.73] price , amount is 70
2016-07-31 08:55:22 somebody partly sell [YYH] with [100.17] price , amount is 12
2016-07-31 08:55:22 somebody totally buy [YYH] with [109.71] price , amount is 23
2016-07-31 08:55:22 somebody totally sell [YYH] with [101.64] price , amount is 5
2016-07-31 08:55:22 somebody partly sell [YYH] with [91.79] price , amount is 10
2016-07-31 08:55:22 somebody totally buy [YYH] with [96.68] price , amount is 18
2016-07-31 08:55:22 somebody partly sell [YYH] with [100.15] price , amount is 4
2016-07-31 08:55:22 somebody partly buy [YYH] with [97.83] price , amount is 18
2016-07-31 08:55:22 somebody partly buy [YYH] with [108.39] price , amount is 1
2016-07-31 08:55:22 somebody partly buy [YYH] with [106.09] price , amount is 40
2016-07-31 08:55:22 somebody partly sell [YYH] with [101.97] price , amount is 66
2016-07-31 08:55:22 somebody partly buy [YYH] with [104.04] price , amount is 80
2016-07-31 08:55:22 somebody partly sell [YYH] with [105.30] price , amount is 57
2016-07-31 08:55:22 somebody partly sell [YYH] with [94.53] price , amount is 10
2016-07-31 08:55:22 somebody partly sell [YYH] with [98.65] price , amount is 29
2016-07-31 08:55:22 somebody totally buy [YYH] with [96.35] price , amount is 20
2016-07-31 08:55:22 somebody partly buy [YYH] with [95.90] price , amount is 34
2016-07-31 08:55:23 somebody totally sell [YYH] with [94.07] price , amount is 2
2016-07-31 08:55:23 somebody partly sell [YYH] with [90.96] price , amount is 6
2016-07-31 08:55:23 somebody partly buy [YYH] with [99.27] price , amount is 45
2016-07-31 08:55:23 somebody partly sell [YYH] with [97.89] price , amount is 16
2016-07-31 08:55:23 somebody totally buy [YYH] with [100.83] price , amount is 9
2016-07-31 08:55:23 somebody partly buy [YYH] with [99.48] price , amount is 26
2016-07-31 08:55:23 somebody partly sell [YYH] with [91.87] price , amount is 6
2016-07-31 08:55:23 somebody totally buy [YYH] with [108.79] price , amount is 12
2016-07-31 08:55:23 somebody totally buy [YYH] with [96.41] price , amount is 50
2016-07-31 08:55:23 somebody partly buy [YYH] with [105.35] price , amount is 21
2016-07-31 08:55:23 somebody partly sell [YYH] with [96.68] price , amount is 30
2016-07-31 08:55:23 somebody totally sell [YYH] with [90.95] price , amount is 70
2016-07-31 08:55:23 somebody partly sell [YYH] with [95.24] price , amount is 4
2016-07-31 08:55:23 somebody partly buy [YYH] with [103.58] price , amount is 23
2016-07-31 08:55:23 somebody totally buy [YYH] with [100.85] price , amount is 9
2016-07-31 08:55:23 somebody totally sell [YYH] with [97.26] price , amount is 21
2016-07-31 08:55:23 somebody partly buy [YYH] with [105.07] price , amount is 25
2016-07-31 08:55:23 somebody partly buy [YYH] with [108.31] price , amount is 68
2016-07-31 08:55:23 somebody partly buy [YYH] with [100.10] price , amount is 33
2016-07-31 08:55:23 somebody partly sell [YYH] with [91.06] price , amount is 13
2016-07-31 08:55:23 somebody totally buy [YYH] with [98.46] price , amount is 53
2016-07-31 08:55:23 somebody totally buy [YYH] with [91.57] price , amount is 6
2016-07-31 08:55:23 somebody totally buy [YYH] with [109.85] price , amount is 24
2016-07-31 08:55:23 somebody partly sell [YYH] with [98.33] price , amount is 4
2016-07-31 08:55:23 somebody partly buy [YYH] with [108.21] price , amount is 1
2016-07-31 08:55:23 somebody partly buy [YYH] with [109.16] price , amount is 14
2016-07-31 08:55:23 somebody totally buy [YYH] with [100.92] price , amount is 25
2016-07-31 08:55:23 somebody partly buy [YYH] with [109.97] price , amount is 20
2016-07-31 08:55:23 somebody partly buy [YYH] with [106.76] price , amount is 3
2016-07-31 08:55:23 somebody totally sell [YYH] with [98.48] price , amount is 4
2016-07-31 08:55:23 somebody partly sell [YYH] with [91.06] price , amount is 57
2016-07-31 08:55:23 somebody partly buy [YYH] with [93.02] price , amount is 28
2016-07-31 08:55:23 somebody partly sell [YYH] with [90.76] price , amount is 40
2016-07-31 08:55:23 somebody partly sell [YYH] with [97.55] price , amount is 76
2016-07-31 08:55:23 somebody totally sell [YYH] with [100.38] price , amount is 16
2016-07-31 08:55:23 somebody partly sell [YYH] with [97.13] price , amount is 19
2016-07-31 08:55:23 somebody partly buy [YYH] with [105.43] price , amount is 13
2016-07-31 08:55:23 somebody totally sell [YYH] with [92.62] price , amount is 13
2016-07-31 08:55:23 somebody totally sell [YYH] with [90.70] price , amount is 2
2016-07-31 08:55:23 somebody totally buy [YYH] with [99.02] price , amount is 31
2016-07-31 08:55:23 somebody partly sell [YYH] with [93.11] price , amount is 12
2016-07-31 08:55:23 somebody totally sell [YYH] with [90.04] price , amount is 10
2016-07-31 08:55:23 somebody partly sell [YYH] with [102.28] price , amount is 6
2016-07-31 08:55:23 somebody partly buy [YYH] with [99.27] price , amount is 71
2016-07-31 08:55:23 somebody totally sell [YYH] with [98.24] price , amount is 42
2016-07-31 08:55:23 somebody partly buy [YYH] with [108.47] price , amount is 41
2016-07-31 08:55:23 somebody totally sell [YYH] with [104.76] price , amount is 9
2016-07-31 08:55:23 somebody partly sell [YYH] with [98.25] price , amount is 7
2016-07-31 08:55:23 somebody partly sell [YYH] with [94.82] price , amount is 21
2016-07-31 08:55:23 somebody partly buy [YYH] with [101.17] price , amount is 27
2016-07-31 08:55:23 somebody partly buy [YYH] with [106.73] price , amount is 19
2016-07-31 08:55:23 somebody partly buy [YYH] with [102.18] price , amount is 48
2016-07-31 08:55:23 somebody partly buy [YYH] with [108.65] price , amount is 10
2016-07-31 08:55:23 somebody partly sell [YYH] with [95.58] price , amount is 64
2016-07-31 08:55:23 somebody partly sell [YYH] with [106.22] price , amount is 47
2016-07-31 08:55:23 somebody partly sell [YYH] with [94.39] price , amount is 36
2016-07-31 08:55:23 somebody totally sell [YYH] with [99.06] price , amount is 28
2016-07-31 08:55:23 somebody partly sell [YYH] with [95.00] price , amount is 26
2016-07-31 08:55:23 somebody totally buy [YYH] with [99.48] price , amount is 24
2016-07-31 08:55:23 somebody partly buy [YYH] with [96.02] price , amount is 6
2016-07-31 08:55:23 somebody partly sell [YYH] with [90.45] price , amount is 24
2016-07-31 08:55:23 somebody partly buy [YYH] with [96.57] price , amount is 73
2016-07-31 08:55:23 somebody partly buy [YYH] with [96.09] price , amount is 5
2016-07-31 08:55:23 somebody totally sell [YYH] with [93.46] price , amount is 1
2016-07-31 08:55:23 somebody partly buy [YYH] with [103.10] price , amount is 15
2016-07-31 08:55:23 somebody totally buy [YYH] with [101.06] price , amount is 52
2016-07-31 08:55:23 somebody partly sell [YYH] with [100.17] price , amount is 11
2016-07-31 08:55:23 somebody partly sell [YYH] with [90.06] price , amount is 50
2016-07-31 08:55:23 somebody partly sell [YYH] with [93.24] price , amount is 2
2016-07-31 08:55:23 somebody partly buy [YYH] with [90.11] price , amount is 2
2016-07-31 08:55:24 somebody partly buy [YYH] with [98.12] price , amount is 10
2016-07-31 08:55:24 somebody totally buy [YYH] with [103.79] price , amount is 6
2016-07-31 08:55:24 somebody partly sell [YYH] with [93.10] price , amount is 54
2016-07-31 08:55:24 somebody partly buy [YYH] with [104.37] price , amount is 3
2016-07-31 08:55:24 somebody totally sell [YYH] with [97.61] price , amount is 21
2016-07-31 08:55:24 somebody partly sell [YYH] with [100.84] price , amount is 75
2016-07-31 08:55:24 somebody partly sell [YYH] with [95.39] price , amount is 47
2016-07-31 08:55:24 somebody partly buy [YYH] with [96.91] price , amount is 30
2016-07-31 08:55:24 somebody totally buy [YYH] with [103.75] price , amount is 9
2016-07-31 08:55:24 somebody partly sell [YYH] with [97.22] price , amount is 46
2016-07-31 08:55:24 somebody partly sell [YYH] with [91.97] price , amount is 80
2016-07-31 08:55:24 somebody partly buy [YYH] with [104.06] price , amount is 20
2016-07-31 08:55:24 somebody partly buy [YYH] with [108.38] price , amount is 46
2016-07-31 08:55:24 somebody partly sell [YYH] with [105.11] price , amount is 43
2016-07-31 08:55:24 somebody partly sell [YYH] with [99.80] price , amount is 7
2016-07-31 08:55:24 somebody totally sell [YYH] with [91.51] price , amount is 3
2016-07-31 08:55:24 somebody totally buy [YYH] with [107.51] price , amount is 25
2016-07-31 08:55:24 somebody partly sell [YYH] with [91.38] price , amount is 31
2016-07-31 08:55:24 somebody partly buy [YYH] with [103.03] price , amount is 18
2016-07-31 08:55:24 somebody partly buy [YYH] with [99.30] price , amount is 8
2016-07-31 08:55:24 somebody partly buy [YYH] with [101.80] price , amount is 28
2016-07-31 08:55:24 somebody partly buy [YYH] with [109.88] price , amount is 18
2016-07-31 08:55:24 somebody totally sell [YYH] with [96.02] price , amount is 5
2016-07-31 08:55:24 somebody partly sell [YYH] with [92.97] price , amount is 43
2016-07-31 08:55:24 somebody totally sell [YYH] with [94.13] price , amount is 8
2016-07-31 08:55:24 somebody partly sell [YYH] with [102.81] price , amount is 70
2016-07-31 08:55:24 somebody totally buy [YYH] with [109.72] price , amount is 19
2016-07-31 08:55:24 somebody partly buy [YYH] with [101.65] price , amount is 17
2016-07-31 08:55:24 somebody partly buy [YYH] with [104.71] price , amount is 1
2016-07-31 08:55:24 somebody partly buy [YYH] with [106.41] price , amount is 20
2016-07-31 08:55:24 somebody partly sell [YYH] with [99.03] price , amount is 13
2016-07-31 08:55:24 somebody totally buy [YYH] with [105.55] price , amount is 12
2016-07-31 08:55:24 somebody partly sell [YYH] with [95.40] price , amount is 33
2016-07-31 08:55:24 somebody totally buy [YYH] with [103.93] price , amount is 42
